reaction_id,reaction_name,biomass_KO,is_essential_TME,baseline_biomass,baseline_flux
MAR04281,(S)-Lactate:NAD+ oxidoreductase,1.14956182771874,False,1.14956182771874,6.135786255448776
MAR04379,ATP:D-fructose-6-phosphate 1-phosphotransferase,1.14956182771874,False,1.14956182771874,1.970444012936988
MAR04358,ATP:pyruvate 2-O-phosphotransferase,1.14956182771874,False,1.14956182771874,16.974712035236443
MAR04363,2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming),1.14956182771874,False,1.14956182771874,23.125844941085266
MAR04365,"D-phosphoglycerate 2,3-phosphomutase",1.14956182771874,False,1.14956182771874,-23.352080391136415
MAR04368,ATP:3-phospho-D-glycerate 1-phosphotransferase,1.1495618277187398,False,1.14956182771874,23.353303180052563
MAR04371,"3-phospho-D-glycerate 1,2-phosphomutase",0.0,True,1.14956182771874,0.000778138401182815
MAR04373,D-glyceraldehyde-3-phosphate:NAD+ oxidoreductase (phosphorylating),1.14956182771874,False,1.14956182771874,-23.354081318453748
MAR04375,"D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)",1.14956182771874,False,1.14956182771874,-8.101339112721186
MAR04391,D-glyceraldehyde-3-phosphate aldose-ketose-isomerase,1.14956182771874,False,1.14956182771874,9.117400600798742
MAR04396,"alpha-D-glucose 1,6-phosphomutase",1.14956182771874,False,1.14956182771874,-0.004891155664577694
MAR08578,,1.14956182771874,False,1.14956182771874,0.4926943752058023
MAR08580,,1.14956182771874,False,1.14956182771874,0.49269437520580234
MAR08582,,1.14956182771874,False,1.14956182771874,0.49269437520580234
MAR03944,UTP:alpha-D-glucose-1-phosphate uridylyltransferase,1.14956182771874,False,1.14956182771874,0.004891155664577694
MAR04319,ATP:D-fructose 6-phosphotransferase,1.14956182771874,False,1.14956182771874,1.9707775008232093
MAR04091,(S)-Malate:NADP+ oxidoreductase(oxaloacetate-decarboxylating),1.14956182771874,False,1.14956182771874,0.9848091402780079
MAR04461,(R)-3-Hydroxybutanoate:NAD+ oxidoreductase,1.14956182771874,False,1.14956182771874,-0.9848091402780077
MAR04604,"acetyl-CoA:acetoacetyl-CoA C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)",1.14956182771874,False,1.14956182771874,3.068430415845471
MAR04304,D-glucose-6-phosphate:NADP+ 1-oxidoreductase,1.14956182771874,False,1.14956182771874,0.034797492111273774
MAR04350,ATP:D-ribose 5-phosphotransferase,1.14956182771874,False,1.14956182771874,6.425691504116267
MAR04354,"D-Ribose 1,5-phosphomutase",1.1495618277187405,False,1.14956182771874,6.425802666745008
MAR04398,2-deoxy-D-ribose-5-phosphate acetaldehyde-lyase (D-glyceraldehyde-3-phosphate-forming),1.14956182771874,False,1.14956182771874,6.135786255448775
MAR04476,ATP:D-gluconate 6-phosphotransferase,1.14956182771874,False,1.14956182771874,0.034797492111273774
MAR04623,"6-Phospho-D-glucono-1,5-lactone lactonohydrolase",1.14956182771874,False,1.14956182771874,0.034797492111273774
MAR04710,"2-deoxy-D-ribose 1-phosphate 1,5-phosphomutase",1.14956182771874,False,1.14956182771874,6.135786255448775
MAR04841,,1.14956182771874,False,1.14956182771874,0.289905248667492
MAR04002,ATP:AMP phosphotransferase,1.14956182771874,False,1.14956182771874,-0.052294659626658684
MAR04004,ATP:AMP phosphotransferase,1.14956182771874,False,1.14956182771874,-0.00047591859667555833
MAR04020,ATP:GMP phosphotransferase,1.14956182771874,False,1.14956182771874,5.558131437020107e-05
MAR04080,AMP aminohydrolase,1.1495618277187398,False,1.14956182771874,6.084041603678589
MAR04135,ATP:GMP phosphotransferase,1.14956182771874,False,1.14956182771874,0.25512600278504877
MAR04451,ATP:guanosine 5'-phosphotransferase,1.14956182771874,False,1.14956182771874,0.25512600278504877
MAR04480,ATP:dAMP phosphotransferase,1.14956182771874,False,1.14956182771874,5.558131437020107e-05
MAR04573,dGTP:pyruvate 2-O-phosphotransferase,1.14956182771874,False,1.14956182771874,0.006138660160018073
MAR04600,ATP:deoxyguanosine 5'-phosphotransferase,1.14956182771874,False,1.14956182771874,0.30753073295671457
MAR04603,Deoxyguanosine:orthophosphate ribosyltransferase,1.14956182771874,False,1.14956182771874,0.29218408255667044
MAR04611,2'-deoxyadenosine 5'-triphosphate:oxydized-thioredoxin 2'-oxidoreductase,1.14956182771874,False,1.14956182771874,0.009263571554397308
MAR04619,2'-deoxycytidine diphosphate:oxidized-thioredoxin 2'-oxidoreductase,1.14956182771874,False,1.14956182771874,0.006249822788758476
MAR04651,guanosine:phosphate alpha-D-ribosyltransferase,1.14956182771874,False,1.14956182771874,0.2921840825566704
MAR05353,ATP:dGMP phosphotransferase,1.14956182771874,False,1.14956182771874,-0.30753073295671457
MAR04018,ATP:GDP phosphotransferase,1.14956182771874,False,1.14956182771874,-0.04626607001164782
MAR04006,ATP:UDP phosphotransferase,1.14956182771874,False,1.14956182771874,0.060801853985275045
MAR04673,ATP:dUDP phosphotransferase,1.14956182771874,False,1.14956182771874,0.26114271742638234
MAR03931,NADPH:oxidized-thioredoxin oxidoreductase,1.14956182771874,False,1.14956182771874,0.015513394343155783
MAR04470,"5,6-dihydrothymine:NAD+ oxidoreductase",1.14956182771874,False,1.14956182771874,6.136786255448776
MAR04484,thymidylate 5'-phosphohydrolase,1.14956182771874,False,1.14956182771874,0.29218408255666944
MAR04485,thymidine:phosphate deoxy-alpha-D-ribosyltransferase,1.14956182771874,False,1.14956182771874,-6.427970338005445
MAR04579,uridine:phosphate alpha-D-ribosyltransferase,1.14956182771874,False,1.14956182771874,6.1357862554487745
MAR04580,Cytidine aminohydrolase,1.14956182771874,False,1.14956182771874,0.9803531222744942
MAR04608,(S)-dihydroorotate amidohydrolase,1.14956182771874,False,1.14956182771874,-0.002389996517918646
MAR04637,ATP:dTMP phosphotransferase,1.14956182771874,False,1.14956182771874,-0.009207990240027109
MAR04644,"5,10-Methylenetetrahydrofolate:dUMP C-methyltransferase",1.14956182771874,False,1.14956182771874,0.3013920727966965
MAR04676,,1.14956182771874,False,1.14956182771874,0.04024935537031416
MAR04736,"(R)-5,6-dihydrothymine amidohydrolase",1.14956182771874,False,1.14956182771874,0.001
MAR06621,2'-deoxyuridine 5'-triphosphate:oxydized-thioredoxin 2'-oxidoreductase,1.14956182771874,False,1.14956182771874,-0.3013920727966965
MAR06627,,1.14956182771874,False,1.14956182771874,0.009207990240027109
MAR03968,ATP:dUMP phosphotransferase,1.14956182771874,False,1.14956182771874,0.3013920727966965
MAR04024,ATP:CMP phosphotransferase,1.14956182771874,False,1.14956182771874,-0.047847694652314664
MAR04026,ATP:CMP phosphotransferase,1.14956182771874,False,1.14956182771874,-0.012866723660344099
MAR07160,Deoxynucleoside triphosphate:DNA deoxynucleotidyltransferase,0.0,True,1.14956182771874,0.030693300800090362
MAR07161,nucleoside-triphosphate:RNA nucleotidyltransferase (DNA-directed),0.0,True,1.14956182771874,0.1292107494355864
MAR07716,uridine 5'-monophosphate phosphohydrolase,1.14956182771874,False,1.14956182771874,0.06038093042643756
MAR07717,uridine 5'-monophosphate phosphohydrolase,1.14956182771874,False,1.14956182771874,0.04626607001164783
MAR07863,,1.14956182771874,False,1.14956182771874,0.05452017683827048
MAR07867,,1.14956182771874,False,1.14956182771874,-0.00027790657185100537
MAR07871,,1.14956182771874,False,1.14956182771874,0.006138660160018074
MAR07875,ATP:UMP phosphotransferase,1.14956182771874,False,1.14956182771874,0.04626607001164783
MAR07883,ATP:UDP phosphotransferase,1.14956182771874,False,1.14956182771874,0.046266070011647814
MAR08445,ATP:cytidine 5'-phosphotransferase,1.14956182771874,False,1.14956182771874,0.0076539205963707
MAR08461,,1.14956182771874,False,1.14956182771874,0.00011116262874040215
MAR08469,,1.14956182771874,False,1.14956182771874,-5.558131437020106e-05
MAR03804,L-glutamate:NADP+ oxidoreductase (deaminating),1.14956182771874,False,1.14956182771874,0.9286084705043058
MAR03827,L-Aspartate:2-oxoglutarate aminotransferase,1.1495618277187403,False,1.14956182771874,-4.548833425038295
MAR03829,L-Aspartate:2-oxoglutarate aminotransferase,1.14956182771874,False,1.14956182771874,4.15960587230512
MAR03899,L-Alanine:2-oxoglutarate aminotransferase,1.14956182771874,False,1.14956182771874,-0.001
MAR03806,L-glutamate gamma-semialdehyde:NAD+ oxidoreductase,1.1495618277187396,False,1.14956182771874,3.614863272355336
MAR03807,L-Ornithine:2-oxo-acid aminotransferase,1.14956182771874,False,1.14956182771874,-1.0660574474899212
MAR03819,,1.14956182771874,False,1.14956182771874,-2.5488058248654153
MAR03833,L-Proline:NADP+ 5-oxidoreductase,1.14956182771874,False,1.14956182771874,2.5488058248654153
