reaction_id,reaction_name,biomass_KO,is_essential_TME,baseline_biomass,baseline_flux
MAR04358,ATP:pyruvate 2-O-phosphotransferase,1.1064733223763943,False,1.1064733223763958,20.40098267430551
MAR04363,2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming),1.1064733223763943,False,1.1064733223763958,20.406891241847
MAR04365,"D-phosphoglycerate 2,3-phosphomutase",1.1064733223763943,False,1.1064733223763958,-20.406891241846996
MAR04368,ATP:3-phospho-D-glycerate 1-phosphotransferase,1.1064733223763943,False,1.1064733223763958,20.40806819752001
MAR04371,"3-phospho-D-glycerate 1,2-phosphomutase",0.0,True,1.1064733223763958,0.0007489717919165823
MAR04373,D-glyceraldehyde-3-phosphate:NAD+ oxidoreductase (phosphorylating),1.1064733223763943,False,1.1064733223763958,-20.408817169311927
MAR04375,"D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)",1.1064733223763943,False,1.1064733223763958,-5.901093535491957
MAR04391,D-glyceraldehyde-3-phosphate aldose-ketose-isomerase,1.1064733223763943,False,1.1064733223763958,13.154994275147333
MAR04396,"alpha-D-glucose 1,6-phosphomutase",1.1064733223763943,False,1.1064733223763958,-0.0047078226920470884
MAR08587,maltose glucohydrolase,1.1064733223763943,False,1.1064733223763958,2.9529006790920023
MAR03944,UTP:alpha-D-glucose-1-phosphate uridylyltransferase,1.1064733223763943,False,1.1064733223763958,0.0047078226920470884
MAR00454,ATP:D-glyceraldehyde 3-phosphotransferase,1.1064733223763943,False,1.1064733223763958,1.3531573425537307
MAR04595,ATP:D-xylulose 5-phosphotransferase,1.1064733223763943,False,1.1064733223763958,0.0013779941194223488
MAR04095,Acetyl-CoA hydrolase,1.1064733223763943,False,1.1064733223763958,0.001
MAR04143,Pyruvate:carbon-dioxide ligase (ADP-forming),1.1064733223763943,False,1.1064733223763958,7.0949837133739705e-06
MAR04604,"acetyl-CoA:acetoacetyl-CoA C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)",1.1064733223763943,False,1.1064733223763958,1.4575239748198182e-05
MAR05351,2-hydroxybutyrate:NAD+ oxidoreductase,1.1064733223763943,False,1.1064733223763958,0.014329060157530158
MAR04350,ATP:D-ribose 5-phosphotransferase,1.106473322376394,False,1.1064733223763958,7.485308453854056
MAR04354,"D-Ribose 1,5-phosphomutase",1.1064733223763943,False,1.1064733223763958,7.4854154498243295
MAR04473,6-phospho-D-gluconate:NADP+ 2-oxidoreductase (decarboxylating),1.1064733223763943,False,1.1064733223763958,0.0013779941194223488
MAR04477,D-Ribulose-5-phosphate 3-epimerase,1.1064733223763943,False,1.1064733223763958,-0.0013779941194223488
MAR04625,"6-Phospho-D-glucono-1,5-lactone lactonohydrolase",1.1064733223763943,False,1.1064733223763958,0.0013779941194223488
MAR04841,,1.1064733223763945,False,1.1064733223763958,1.5795070956700514
MAR04004,ATP:AMP phosphotransferase,1.1064733223763943,False,1.1064733223763958,-0.00045817993517546107
MAR04010,adenosine 5'-monophosphate phosphohydrolase,1.1064733223763943,False,1.1064733223763958,3.811057483979718
MAR04020,ATP:GMP phosphotransferase,1.1064733223763943,False,1.1064733223763958,-0.004214944150594524
MAR04135,ATP:GMP phosphotransferase,1.1064733223763943,False,1.1064733223763958,0.004268442135731423
MAR04480,ATP:dAMP phosphotransferase,1.1064733223763943,False,1.1064733223763958,5.349798513689873e-05
MAR04573,dGTP:pyruvate 2-O-phosphotransferase,1.1064733223763943,False,1.1064733223763958,0.005908567541489953
MAR04600,ATP:deoxyguanosine 5'-phosphotransferase,1.1064733223763943,False,1.1064733223763958,0.05044046740517605
MAR04603,Deoxyguanosine:orthophosphate ribosyltransferase,1.1064733223763943,False,1.1064733223763958,0.050440467405176055
MAR04611,2'-deoxyadenosine 5'-triphosphate:oxydized-thioredoxin 2'-oxidoreductase,1.1064733223763943,False,1.1064733223763958,0.008916349297371829
MAR04619,2'-deoxycytidine diphosphate:oxidized-thioredoxin 2'-oxidoreductase,1.1064733223763943,False,1.1064733223763958,2.105290219423335
MAR04651,guanosine:phosphate alpha-D-ribosyltransferase,1.1064733223763943,False,1.1064733223763958,0.050440467405176055
MAR05353,ATP:dGMP phosphotransferase,1.1064733223763943,False,1.1064733223763958,-0.05044046740517605
MAR04018,ATP:GDP phosphotransferase,1.1064733223763943,False,1.1064733223763958,-0.04026345772795466
MAR04635,ATP:dTDP phosphotransferase,1.1064733223763943,False,1.1064733223763958,-0.00886285131223493
MAR03931,NADPH:oxidized-thioredoxin oxidoreductase,1.1064733223763943,False,1.1064733223763958,2.1142065687207063
MAR04032,UTP:ammonia ligase (ADP-forming),1.1064733223763943,False,1.1064733223763958,0.056731044861216426
MAR04346,"5,6-Dihydrouracil amidohydrolase",1.1064733223763943,False,1.1064733223763958,1.58170051306066
MAR04484,thymidylate 5'-phosphohydrolase,1.1064733223763943,False,1.1064733223763958,0.24926688314233525
MAR04579,uridine:phosphate alpha-D-ribosyltransferase,1.1064733223763943,False,1.1064733223763958,7.437061403839486
MAR04575,(S)-dihydroorotate:NAD+ oxidoreductase,1.1064733223763943,False,1.1064733223763958,-0.002300413360886645
MAR04637,ATP:dTMP phosphotransferase,1.1064733223763943,False,1.1064733223763958,1.4828827084072094
MAR04642,2'-deoxyuridine 5'-monophosphate phosphohydrolase,1.1064733223763943,False,1.1064733223763958,0.050440467405176034
MAR04644,"5,10-Methylenetetrahydrofolate:dUMP C-methyltransferase",1.1064733223763943,False,1.1064733223763958,0.25812973445457027
MAR04676,,1.1064733223763943,False,1.1064733223763958,0.3085702018597462
MAR06621,2'-deoxyuridine 5'-triphosphate:oxydized-thioredoxin 2'-oxidoreductase,1.1064733223763943,False,1.1064733223763958,-0.30857020185974626
MAR03968,ATP:dUMP phosphotransferase,1.1064733223763943,False,1.1064733223763958,0.3085702018597462
MAR04024,ATP:CMP phosphotransferase,1.1064733223763943,False,1.1064733223763958,-2.093668764147417
MAR04026,ATP:CMP phosphotransferase,1.1064733223763943,False,1.1064733223763958,-0.005017413927648006
MAR04180,ATP:cytidine 5'-phosphotransferase,1.1064733223763943,False,1.1064733223763958,1.780081148360023
MAR04344,"5,6-dihydrouracil:NAD+ oxidoreductase",1.1064733223763943,False,1.1064733223763958,-1.58170051306066
MAR04680,deoxyuridine:orthophosphate 2-deoxy-D-ribosyltransferase,1.1064733223763943,False,1.1064733223763958,-0.05044046740517605
MAR07160,Deoxynucleoside triphosphate:DNA deoxynucleotidyltransferase,9.338131422152975e-18,True,1.1064733223763958,0.02954283770744977
MAR07161,nucleoside-triphosphate:RNA nucleotidyltransferase (DNA-directed),0.0,True,1.1064733223763958,0.1243676014351069
MAR07717,uridine 5'-monophosphate phosphohydrolase,1.1064733223763943,False,1.1064733223763958,1.5312600456554828
MAR07800,,1.1064733223763943,False,1.1064733223763958,-2.0952737037015243
MAR07863,,1.1064733223763943,False,1.1064733223763958,-0.0066040413482696386
MAR07869,,1.1064733223763943,False,1.1064733223763958,-5.3497985136898726e-05
MAR07871,,1.1064733223763943,False,1.1064733223763958,0.005908567541489955
MAR07875,ATP:UMP phosphotransferase,1.1064733223763943,False,1.1064733223763958,1.532009017447399
MAR07883,ATP:UDP phosphotransferase,1.1064733223763943,False,1.1064733223763958,1.5320090174473988
MAR08461,,1.1064733223763943,False,1.1064733223763958,2.099381651881845
